student_id,lms_logins_per_week,assignment_submit_rate,avg_days_late,current_gpa,midterm_score,prior_gpa,credit_load,financial_aid_flag,first_gen_flag,commute_distance_mi,not_retained,major,term
110717,11.4,0.887,7.2,3.79,96.7,3.95,15,0,1,,0,Psychology,Fall 2025
109863,6.9,,1.5,2.33,,2.74,15,0,1,,0,Nursing,Fall 2024
105556,8.9,0.929,0.5,3.31,75.6,4.0,12,1,0,4.1,0,Nursing,Fall 2024
105493,4.4,0.745,2.7,2.47,60.9,3.18,12,0,0,9.1,0,computer science,Spring 2025
111050,5.7,0.61,1.8,2.9,56.3,3.02,9,1,0,0.6,1,Computer Science,Fall 2025
101277,7.1,0.729,1.4,1.96,54.3,3.04,15,0,0,2.9,1,BUS,Fall 2024
100745,1.1,0.743,3.3,2.55,50.4,2.52,12,1,0,0.4,1,Comp Sci,Fall 2025
104693,3.0,0.471,1.7,2.03,39.4,2.44,18,1,1,0.5,1,computer science,Fall 2024
100141,7.1,0.605,2.2,1.99,,,15,0,0,19.1,1,Biology,Spring 2025
112454,11.0,0.383,1.9,2.24,51.6,2.33,6,0,0,16.9,1,History,Fall 2025
113522,10.6,0.507,0.9,2.62,33.6,2.67,18,1,0,5.8,1,Psych,Spring 2025
102248,13.4,0.582,0.0,3.67,,3.37,15,1,0,2.6,0,Computer Science,Spring 2025
100454,6.1,0.634,2.6,3.12,62.8,2.89,12,1,0,7.5,1,Nursing,Spring 2025
104868,6.9,0.575,2.7,2.4,51.1,3.03,12,0,0,1.4,1,Nursing,Fall 2024
108698,8.4,0.716,3.5,3.03,57.5,3.01,15,0,0,2.1,0,Computer Science,Fall 2025
105016,2.5,0.408,1.1,2.03,44.8,2.44,12,1,0,9.1,1,Biology,Spring 2025
108632,13.3,0.905,2.4,3.53,62.9,3.85,18,0,0,9.1,0,Psych,Fall 2024
113208,5.1,,4.9,2.26,48.2,2.27,9,0,0,4.1,1,Engineering,Fall 2024
113388,11.9,0.67,1.1,2.44,55.9,2.74,15,0,0,,0,Engineering,Spring 2025
112778,7.7,,0.8,2.35,43.9,2.82,15,1,0,2.9,0,Engineering,Fall 2025
101827,3.6,0.561,0.9,1.76,41.6,2.41,18,1,0,,1,computer science,Fall 2025
107634,7.9,0.717,1.8,2.78,62.7,3.17,15,1,0,4.7,0,Engineering,Spring 2025
108302,3.4,0.844,2.5,2.71,63.5,3.18,18,1,0,23.3,0,Psych,Fall 2024
109161,9.1,0.699,1.1,3.24,68.2,3.51,12,1,1,0.1,1,Engineering,Fall 2024
102996,11.5,0.429,12.9,2.01,50.0,2.89,12,0,0,0.1,0,Psychology,Fall 2024
113531,7.8,0.353,2.6,2.38,49.2,2.31,12,1,0,7.2,1,History,Fall 2025
113819,8.3,0.304,1.0,2.67,55.2,2.73,15,0,1,11.6,0,Business,Spring 2025
109176,9.8,0.549,3.3,1.87,,2.3,6,1,0,14.6,0,BUS,Fall 2025
113483,9.9,0.929,0.0,3.84,82.3,4.0,15,1,0,2.6,0,Psychology,Fall 2024
101745,6.0,0.56,2.2,2.72,54.3,2.75,15,0,0,7.0,1,History,Spring 2025
105801,9.6,0.777,2.3,2.56,62.1,,15,0,0,12.9,1,Nursing,Fall 2024
109774,13.1,0.932,2.1,4.0,85.3,,12,0,1,6.8,0,Business,Fall 2025
102447,10.1,,0.6,3.56,67.6,3.49,15,1,0,3.6,0,Nursing,Spring 2025
105938,10.2,0.918,0.0,3.4,74.1,3.98,15,0,0,2.4,0,Comp Sci,Fall 2025
106965,6.5,0.74,0.5,2.99,57.9,3.22,12,1,0,2.1,0,Business Admin,Fall 2024
114368,6.4,0.382,5.7,2.65,48.7,2.66,9,1,1,1.0,1,History,Fall 2025
112481,13.2,0.874,1.4,2.89,,3.26,12,0,0,3.7,0,Biology,Fall 2025
112949,8.1,,0.0,3.33,71.9,3.74,12,1,1,5.9,0,Psych,Fall 2024
100376,7.5,0.718,4.6,2.42,37.1,2.66,12,0,1,10.4,1,Psychology,Fall 2024
114604,15.4,0.924,0.0,3.9,76.5,3.81,12,1,1,3.4,0,Comp Sci,Spring 2025
108397,6.8,0.831,4.6,3.06,50.9,3.38,6,0,1,2.8,1,Business,Spring 2025
106307,8.2,0.639,3.5,2.26,59.4,2.52,15,1,1,0.9,0,Psych,Fall 2025
110386,7.4,0.507,4.2,2.06,32.4,2.86,9,0,0,17.4,0,History,Fall 2025
105472,8.6,0.782,2.3,3.28,77.0,2.97,15,1,1,16.0,0,Business Admin,Fall 2024
109459,13.0,0.404,1.3,2.71,52.5,2.79,15,0,1,20.2,1,Engineering,Fall 2024
111722,6.0,0.914,0.8,2.96,58.1,3.02,12,1,0,1.8,0,History,Fall 2024
102178,5.4,0.671,4.4,2.78,58.0,2.62,18,0,0,0.0,0,Biology,Fall 2025
108189,6.0,0.781,0.5,2.62,60.8,2.91,15,0,1,0.7,0,History,Fall 2024
106032,5.5,0.769,1.2,2.9,58.0,3.0,15,1,0,7.4,1,Nursing,Fall 2025
103701,8.1,0.692,9.2,2.98,61.8,3.05,6,0,0,3.0,1,History,Fall 2024
114609,11.4,0.929,5.5,3.09,53.7,3.24,15,1,1,6.1,0,Computer Science,Fall 2025
100418,7.5,0.575,2.5,3.04,67.1,2.72,12,1,0,0.4,0,Business,Fall 2024
108475,10.7,0.547,5.5,2.65,52.8,3.25,15,1,0,6.9,0,Biology,Fall 2025
107922,5.6,0.737,1.7,2.94,,3.13,15,0,1,7.1,0,Computer Science,Fall 2025
103550,7.2,0.623,9.1,2.4,47.5,2.98,15,0,1,8.4,1,History,Spring 2025
100871,7.7,0.628,2.1,2.24,61.9,2.6,15,0,0,5.6,1,History,Spring 2025
102145,1.8,,5.0,2.58,50.8,2.66,12,0,1,2.6,1,Business,Fall 2025
112780,5.7,0.81,0.0,2.94,65.4,3.27,18,1,0,2.6,0,Biology,Fall 2024
100354,10.2,0.895,0.6,3.02,66.7,3.56,15,1,0,13.6,0,Biology,Fall 2025
112213,1.6,0.635,0.5,2.58,55.1,3.14,15,0,1,28.2,0,CS,Spring 2025
114852,11.2,0.571,1.3,2.63,,2.9,12,1,1,0.3,0,Psych,Spring 2025
111224,0.0,0.466,0.8,2.55,46.9,2.82,12,0,0,27.7,1,BUS,Spring 2025
109332,6.5,0.628,0.9,2.13,58.9,2.78,15,0,0,4.5,1,Psychology,Fall 2025
105692,14.7,0.85,3.5,3.59,68.4,3.85,18,1,0,14.0,0,Psychology,Fall 2024
112244,6.6,0.816,3.6,3.15,65.8,3.09,12,1,1,1.4,0,Comp Sci,Fall 2025
105565,5.5,0.694,3.1,2.63,50.9,2.81,18,1,0,7.9,1,Nursing,Spring 2025
109935,6.2,0.608,2.2,2.34,59.6,2.69,15,1,0,12.7,1,Engineering,Spring 2025
105697,3.8,0.662,1.3,2.66,49.7,2.78,18,1,1,10.6,0,Biology,Fall 2025
104186,9.2,0.952,2.2,3.95,82.9,3.89,12,0,0,3.2,1,Nursing,Spring 2025
112760,6.8,0.382,1.9,2.08,48.1,2.6,12,1,1,8.8,0,History,Fall 2025
104554,10.9,0.797,0.0,2.99,61.7,3.13,15,1,0,5.5,0,CS,Fall 2025
110215,13.3,0.904,1.3,3.3,71.1,3.69,15,1,0,15.1,1,computer science,Fall 2024
113692,6.3,0.648,5.3,2.5,56.2,2.77,15,1,0,7.6,0,Psychology,Fall 2025
109830,8.5,0.822,0.5,2.88,56.3,3.05,15,1,1,4.7,0,History,Spring 2025
108970,10.5,0.647,2.0,2.8,53.4,3.14,12,0,1,3.2,0,BUS,Fall 2024
113383,11.1,0.379,1.2,3.31,54.0,3.37,15,0,0,0.3,0,computer science,Fall 2025
103735,14.6,0.916,0.0,3.26,77.5,3.39,15,1,1,1.5,0,Computer Science,Spring 2025
100375,8.6,0.681,2.7,2.56,,2.74,15,1,0,33.9,0,History,Spring 2025
110614,7.9,0.67,0.8,2.55,,3.2,15,0,0,7.2,0,BUS,Spring 2025
103630,9.6,0.782,0.2,2.95,68.3,3.39,12,1,0,3.4,0,Nursing,Fall 2024
110248,6.6,0.635,0.7,2.52,,2.63,15,1,0,3.8,0,Business,Fall 2025
107042,9.2,0.9,0.0,3.74,83.1,4.0,15,1,0,17.8,0,CS,Spring 2025
114429,10.4,0.615,6.6,2.58,53.4,3.11,15,1,1,,1,Biology,Fall 2024
112141,6.8,0.638,1.5,2.54,50.8,2.7,12,1,0,1.3,1,Biology,Spring 2025
101168,8.4,0.782,0.3,3.05,62.8,3.39,15,1,1,0.0,0,Nursing,Spring 2025
112736,9.7,0.93,0.7,4.0,,4.0,15,0,0,6.3,0,Engineering,Fall 2024
101902,6.0,0.693,0.7,1.91,50.2,3.0,12,1,1,12.7,0,History,Fall 2025
100630,4.4,0.654,4.8,3.24,74.3,3.1,15,0,1,10.2,1,Psych,Fall 2024
104604,5.8,0.787,1.3,2.76,68.1,3.21,15,1,1,5.5,0,Psychology,Spring 2025
114397,3.3,0.382,6.7,1.8,32.8,2.46,18,0,0,1.9,1,BUS,Fall 2024
102594,7.0,0.779,0.0,2.99,69.1,3.41,15,0,0,1.5,0,Biology,Fall 2025
107938,9.3,0.844,2.6,2.65,72.4,3.17,6,0,0,8.1,0,Engineering,Fall 2025
100176,3.4,0.636,0.9,2.53,59.4,2.69,12,1,0,50.0,1,Psych,Spring 2025
107615,7.6,0.789,3.7,2.69,66.3,3.29,18,0,1,1.0,0,Biology,Fall 2025
103897,3.5,0.306,4.1,2.21,32.9,2.61,12,0,0,3.0,1,Computer Science,Spring 2025
109406,10.8,0.608,0.2,3.07,52.9,3.09,9,1,0,0.8,0,Engineering,Fall 2025
114353,1.1,0.629,8.8,1.87,59.5,3.09,9,0,0,,0,Nursing,Fall 2024
107413,6.4,0.848,12.6,3.58,70.2,3.46,15,0,0,8.5,0,Engineering,Fall 2024
114660,6.4,0.394,2.0,2.23,58.0,2.31,12,1,0,3.3,1,History,Fall 2024
103786,6.1,0.704,5.2,2.7,65.4,2.84,12,0,1,7.9,1,Engineering,Fall 2024
103933,3.5,0.402,3.2,1.31,33.9,1.78,15,0,0,7.2,0,Psychology,Spring 2025
101550,10.2,0.782,0.2,3.24,69.0,,12,1,0,1.2,0,Nursing,Fall 2025
113803,4.1,0.571,0.7,1.78,38.6,2.51,12,0,0,6.2,1,Biology,Fall 2024
108317,11.5,0.483,1.3,2.87,56.7,2.95,12,0,1,4.5,1,Business,Spring 2025
103366,4.4,0.7,2.5,1.92,52.4,2.38,9,0,1,0.3,0,CS,Fall 2025
101599,7.7,0.608,1.8,2.91,55.3,3.22,15,0,0,12.7,0,Biology,Fall 2024
109694,3.5,0.808,0.0,3.06,60.8,3.21,6,0,0,2.0,0,Engineering,Fall 2024
105748,10.9,0.829,1.5,3.47,64.9,3.32,12,0,1,37.0,1,History,Fall 2025
114452,4.9,0.614,2.3,2.57,61.4,2.5,12,0,0,14.4,1,Biology,Fall 2024
107867,12.5,0.612,5.9,1.79,34.9,2.27,9,0,0,2.7,0,Business,Fall 2024
110206,9.6,0.344,0.5,2.71,57.0,2.9,9,1,0,0.3,0,History,Fall 2024
103205,11.9,0.958,0.0,3.53,66.8,4.0,18,1,0,7.3,0,Psychology,Fall 2025
102509,10.0,0.764,1.9,2.8,63.6,2.7,15,1,0,3.1,0,Comp Sci,Spring 2025
111817,4.6,0.829,0.2,2.98,56.6,3.44,12,1,0,6.8,0,Psych,Fall 2024
102439,10.4,0.896,5.4,3.13,68.4,3.62,15,0,1,26.8,0,Nursing,Fall 2025
104530,4.1,,1.0,1.86,32.8,2.32,15,1,1,9.6,1,Psych,Spring 2025
112529,10.4,0.555,1.4,2.43,58.8,2.9,9,0,0,2.3,0,Psychology,Fall 2024
101416,9.3,0.922,0.7,3.72,75.4,3.82,15,1,0,,0,CS,Fall 2024
105260,10.8,0.817,0.0,3.03,76.7,3.39,12,0,0,,0,Biology,Fall 2024
111627,12.8,0.895,1.7,3.65,82.6,4.0,15,1,1,1.8,0,BUS,Fall 2024
101415,9.1,0.821,2.5,3.24,67.5,3.01,12,0,1,0.7,0,Biology,Spring 2025
104331,9.5,0.917,0.0,3.62,80.6,3.51,15,0,1,12.2,0,History, fall 2025 
104396,13.2,0.584,0.9,1.95,44.7,2.45,15,1,0,6.4,1,History,Spring 2025
110932,10.6,0.929,0.0,3.39,59.5,3.72,12,1,1,6.1,0,Psychology,Fall 2024
108557,0.9,0.691,6.4,2.14,51.2,2.47,9,1,1,6.1,1,Nursing,Fall 2025
105925,13.0,0.923,8.6,3.09,70.7,,15,0,0,3.3,0,Biology,Spring 2025
114663,5.6,0.694,3.4,2.64,61.8,2.95,12,1,0,4.3,0,Engineering,Fall 2025
113322,14.0,0.909,0.0,3.72,68.0,,6,1,1,11.9,0,Business,Fall 2025
106608,11.9,0.685,2.6,2.76,,3.24,15,1,0,1.8,0,Psychology,Spring 2025
113800,10.2,0.619,0.1,3.1,63.3,3.21,15,1,0,9.3,1,Psychology,Fall 2025
104958,4.4,0.381,1.7,1.94,39.3,2.22,9,1,0,14.8,0,Psych,Fall 2024
112666,7.5,0.452,1.3,1.9,40.5,2.53,9,0,0,5.8,1,Biology,Spring 2025
114796,7.0,0.795,0.7,3.14,74.0,3.22,15,0,0,8.7,0,Nursing,Spring 2025
114470,7.2,0.864,1.5,2.5,59.9,2.69,15,0,0,4.4,1,Engineering,Fall 2025
105236,7.9,0.567,1.1,2.77,43.7,3.5,18,1,0,13.0,1,computer science,Fall 2025
100872,10.1,0.859,0.0,3.69,78.9,3.72,12,1,1,3.7,0,History,Fall 2025
100935,9.6,0.531,3.2,3.03,71.4,3.11,12,1,0,25.3,0,Engineering,Spring 2025
106454,8.6,0.758,1.5,3.76,67.2,3.57,18,0,1,2.0,0,History,Fall 2025
114188,2.2,0.523,2.0,2.3,56.1,2.87,12,1,1,4.9,1,Nursing,Spring 2025
102263,10.5,0.4,3.7,2.19,43.2,2.96,15,0,0,1.4,1,BUS,Fall 2025
110937,14.5,0.517,1.1,2.13,59.6,2.61,6,0,0,,0,Nursing,Spring 2025
101933,6.1,0.441,0.6,2.75,68.6,2.7,15,1,1,1.5,1,BUS,Fall 2025
111745,1.2,0.238,4.5,2.17,52.7,2.34,15,1,1,29.4,1,Psychology,Fall 2025
109696,12.5,0.862,0.0,3.15,65.7,3.49,15,0,0,5.7,0,BUS,Spring 2025
112306,5.4,0.256,2.8,2.34,56.4,2.6,12,1,0,16.4,1,Biology,Fall 2024
100928,7.8,0.415,2.1,1.33,39.2,2.2,9,1,0,18.4,1,Psychology,Fall 2025
111982,10.7,0.766,0.4,3.6,65.4,3.58,15,1,0,3.9,0,Nursing,Fall 2024
106009,7.5,0.616,2.4,2.64,47.1,2.84,15,0,1,0.3,0,History,Spring 2025
104377,11.1,0.476,3.1,2.96,45.8,,12,0,0,,0,Engineering,Fall 2024
113898,8.9,0.69,14.8,3.14,75.2,3.07,9,1,0,2.6,0,Biology,Fall 2025
111193,7.2,0.289,1.6,1.25,35.5,1.95,12,1,0,2.0,1,Computer Science,Fall 2024
113768,6.4,0.624,3.5,2.41,40.8,3.42,18,0,0,14.0,1,Business Admin,Fall 2024
111958,6.9,0.223,1.1,2.01,20.3,2.52,18,0,1,10.0,1,History,Fall 2024
109770,11.1,0.617,3.6,2.75,66.1,3.24,9,0,0,3.7,0,Psych,Spring 2025
104435,4.9,0.559,1.7,2.92,66.7,3.06,12,0,0,3.3,1,Business,Spring 2025
114905,9.6,0.565,6.8,2.7,59.7,3.2,12,1,0,0.2,1,Nursing,Fall 2024
110701,6.6,0.719,1.6,2.36,63.3,,15,1,0,,0,Biology,Spring 2025
100897,5.7,0.114,6.3,1.53,37.8,1.73,12,1,0,3.1,1,Engineering,Fall 2024
103956,6.5,0.353,3.5,2.85,60.6,2.62,18,1,1,4.2,1,CS,Spring 2025
113178,14.2,0.909,0.5,3.36,,3.48,12,1,0,20.2,0,Psychology,Fall 2024
100724,4.9,0.763,6.2,2.21,50.5,2.85,15,0,0,12.6,0,BUS,Spring 2025
103018,12.0,0.658,4.7,1.96,49.2,2.73,12,0,0,8.3,1,Nursing,Fall 2025
108994,13.3,0.897,2.4,3.44,64.8,3.65,18,0,0,0.3,0,computer science,Spring 2025
110110,3.5,0.71,3.3,2.75,58.7,2.76,15,0,0,2.1,1,CS,Fall 2024
105252,2.4,0.607,7.7,3.06,46.6,3.02,15,1,0,14.2,0,Engineering,Spring 2025
100568,5.3,0.962,0.1,3.34,80.2,3.67,15,1,0,16.0,1,Engineering,Fall 2024
108398,5.1,0.782,0.6,2.8,64.8,3.09,18,1,1,8.0,1,Business Admin,Fall 2024
103099,6.5,0.558,7.5,2.65,56.5,2.86,15,1,0,7.2,0,Psych,Spring 2025
104547,6.2,0.702,1.1,2.67,53.5,2.78,18,1,0,9.0,1,History,Spring 2025
113842,9.6,0.406,8.8,2.39,45.6,2.77,15,1,1,7.3,1,Nursing,Fall 2024
111179,5.3,0.615,5.0,2.86,62.8,2.75,12,0,0,4.1,0,Business Admin,Fall 2024
108261,7.5,0.362,0.3,2.59,48.6,2.91,15,0,0,5.7,1,Business Admin,Fall 2024
110577,8.1,0.884,2.9,2.99,66.0,3.22,12,0,0,14.3,0,Engineering,Fall 2025
110622,6.3,0.179,2.3,1.62,31.8,2.02,6,1,1,2.4,1,History,Fall 2024
113758,12.7,0.714,2.9,2.34,56.9,3.37,9,0,0,0.9,0,Biology,Fall 2024
100992,12.1,0.645,0.0,3.12,61.8,3.07,9,1,1,,0,Business,Fall 2024
103373,3.8,0.294,6.3,1.67,16.6,1.87,12,1,0,22.8,1,Biology,Fall 2025
102166,5.3,0.468,3.3,2.55,62.5,2.6,15,1,1,6.1,1,Nursing,Fall 2024
106973,11.1,0.805,0.6,3.28,80.3,3.34,9,1,1,11.8,0,History,Fall 2024
105315,5.7,0.619,0.3,3.1,57.0,3.18,12,1,0,2.3,1,Computer Science,Fall 2024
111890,11.3,0.482,5.0,1.64,32.8,2.41,6,1,0,4.0,1,History,Fall 2025
104030,4.5,,0.0,3.01,63.8,3.22,15,0,0,4.7,0,BUS,Spring 2025
109050,11.5,0.881,0.9,3.7,64.8,3.69,15,1,0,1.2,0,computer science,Fall 2025
108657,6.8,0.819,1.5,2.43,61.4,2.91,15,1,0,7.5,1,Psychology,Spring 2025
108036,6.1,0.774,10.5,3.03,54.9,3.49,12,0,0,0.0,1,Engineering,Fall 2024
106133,7.1,0.846,0.0,3.46,71.4,3.62,15,0,0,3.8,0,Computer Science,Spring 2025
107985,9.6,0.644,1.3,2.96,57.0,3.36,12,0,0,2.8,0,Business Admin,Spring 2025
108488,2.2,0.527,16.9,2.56,46.5,2.16,15,0,1,0.2,1,CS,Fall 2025
113719,3.6,0.381,1.4,2.02,47.0,2.51,18,1,0,0.0,1,Biology,Fall 2024
109550,14.3,0.88,0.0,3.46,77.9,3.61,15,1,1,15.1,0,Psychology,Fall 2025
112634,5.7,0.499,0.9,2.41,58.0,2.57,15,1,0,0.1,0,History,Fall 2025
114940,5.9,0.446,2.9,2.44,46.7,2.75,15,1,0,12.5,1,Biology,Fall 2025
114800,4.6,0.594,5.7,2.11,52.7,2.7,18,1,0,1.9,1,Business,Spring 2025
111340,3.2,0.668,1.6,1.86,44.8,2.24,15,0,0,5.7,0,Computer Science,Spring 2025
111996,13.3,0.95,0.4,4.0,85.3,4.0,12,0,0,2.3,0,CS,Fall 2025
104675,12.8,0.819,0.0,3.53,,3.71,15,1,0,8.9,0,Engineering,Spring 2025
107356,3.5,0.285,2.6,2.09,45.7,1.81,12,0,1,7.3,1,History,Fall 2024
109000,8.4,0.89,0.0,3.47,70.2,3.43,15,0,1,13.7,0,Psych,Fall 2025
112497,1.2,0.65,0.7,2.39,61.2,2.53,12,0,0,1.1,0,Nursing,Fall 2024
103902,4.8,0.541,1.0,2.25,40.8,2.74,12,1,1,0.5,1,Nursing,Fall 2024
110735,7.4,0.518,1.0,2.1,45.6,2.4,12,0,0,1.2,0,Psych,Spring 2025
100613,8.6,0.885,1.4,2.68,,2.82,12,1,1,12.4,0,Biology,Fall 2024
102090,8.1,0.87,1.7,2.89,74.3,3.2,15,1,0,11.7,1,Business,Fall 2025
100719,11.2,0.762,2.6,2.99,76.7,3.46,9,0,1,19.4,0,Comp Sci,Spring 2025
109447,7.8,0.893,1.7,3.05,82.6,3.4,15,0,0,30.7,0,Psychology,Fall 2024
110346,8.5,0.783,0.8,2.44,58.0,3.03,9,1,0,4.5,1,History,Fall 2024
109479,4.8,0.815,1.8,2.44,58.8,2.99,12,1,1,8.4,1,Psych,Spring 2025
107452,8.2,0.648,3.7,2.82,64.4,2.61,12,1,0,2.5,0,Nursing,Spring 2025
111064,14.8,0.944,0.0,4.0,,4.0,9,1,0,15.0,0,Biology,Spring 2025
110106,7.3,0.937,4.9,3.53,57.6,3.6,9,0,0,15.8,0,Biology,Fall 2025
106416,1.4,0.9,0.0,3.59,72.1,4.0,18,0,0,3.0,1,Engineering,Spring 2025
106397,7.1,0.318,0.9,2.19,53.3,2.59,15,1,0,,1,History,Fall 2024
113706,5.3,0.433,2.5,2.03,45.5,2.22,15,0,0,6.8,1,Nursing,Fall 2024
102183,2.2,0.599,9.6,2.02,44.9,2.55,18,1,0,1.2,1,History,Spring 2025
111217,9.9,0.575,1.9,2.65,65.6,2.7,9,0,0,0.5,1,Business,Fall 2024
105118,8.5,0.638,3.3,2.63,56.6,2.82,15,1,0,2.9,0,Engineering,Fall 2025
107447,6.5,0.521,6.0,2.06,35.3,1.92,12,0,0,0.5,0,BUS,Spring 2025
106761,8.8,0.846,0.7,3.13,52.5,3.32,9,0,0,38.4,1,History,Fall 2024
113942,7.2,0.85,4.6,3.2,75.9,3.27,15,1,1,23.6,1,Psych,Fall 2025
108762,8.0,0.755,7.2,2.79,56.8,2.68,15,0,0,15.6,0,Engineering,Fall 2024
108338,7.7,0.682,1.3,3.0,70.3,2.74,15,0,0,0.7,0,Nursing,Fall 2024
107920,8.3,0.611,1.0,2.95,,2.73,6,0,0,31.5,0,BUS,Spring 2025
104035,9.9,0.425,1.1,2.57,68.1,2.38,12,0,0,3.6,1,Business Admin,Fall 2024
111579,9.6,,0.0,2.51,50.2,3.32,9,0,0,19.1,0,Psych,Fall 2025
114821,4.5,0.562,11.8,2.61,52.9,2.62,9,1,0,2.7,1,History,Fall 2025
102802,3.5,0.569,2.3,2.4,44.6,2.79,15,1,0,0.4,0,Biology,Fall 2024
114511,8.9,0.856,0.0,2.71,65.3,3.59,9,1,1,9.6,0,Engineering,Fall 2025
103895,3.8,0.303,1.4,2.31,39.7,2.42,15,1,0,,0,Engineering,Fall 2025
109028,0.5,,0.4,3.22,75.6,3.52,18,1,0,13.3,0,Nursing,Spring 2025
107165,5.2,0.506,4.0,1.54,50.4,2.25,15,1,0,4.1,0,Biology,Fall 2025
105475,2.3,0.251,1.8,2.15,31.5,2.33,15,0,0,19.6,1,Psychology,Fall 2024
100545,7.0,0.402,1.4,2.29,42.6,2.56,12,1,0,7.5,0,Engineering,Spring 2025
110601,6.5,0.397,2.3,2.68,57.3,2.78,15,1,1,4.2,0,Nursing,Fall 2024
103209,6.6,0.898,1.0,3.64,79.2,3.66,12,1,0,14.1,0,Biology,Spring 2025
106829,10.4,0.873,2.0,3.24,76.7,3.29,12,1,1,7.3,0,History,Fall 2024
112758,12.0,0.837,1.0,3.55,70.2,3.46,12,0,0,7.1,0,Business,Fall 2024
100429,6.5,0.745,4.7,2.47,67.1,2.65,15,0,1,6.3,1,Engineering,Fall 2024
114386,7.0,0.663,0.6,2.76,55.8,3.16,15,1,0,35.5,0,History,Fall 2024
101979,5.9,0.565,2.7,2.07,48.4,2.15,15,0,0,3.8,1,Biology,Spring 2025
112656,4.9,0.794,0.1,3.39,77.4,3.12,12,1,0,0.2,0,computer science,Fall 2024
102216,13.4,0.79,0.0,3.1,61.6,3.61,12,1,0,1.4,0,Engineering,Fall 2024
100268,4.3,0.876,5.0,3.1,60.3,3.47,9,1,0,3.3,0,Nursing,Spring 2025
114551,9.9,0.59,0.8,3.06,52.3,3.39,15,1,0,0.4,0,Nursing,Fall 2024
100017,12.4,0.86,0.0,3.09,70.0,3.39,12,0,0,0.7,0,Nursing,Fall 2025
106717,9.9,,5.1,4.0,92.8,3.97,15,1,1,25.4,0,Nursing,Spring 2025
109343,9.5,0.844,2.2,2.63,60.4,2.8,18,0,0,10.5,0,History,Fall 2024
104874,7.9,0.547,0.6,2.36,51.8,2.94,15,1,0,1.9,1,Business Admin,Fall 2025
108444,8.9,0.727,0.6,2.98,60.7,3.23,15,1,1,0.8,0,Engineering,Fall 2024
104739,11.4,,0.2,3.05,59.4,3.27,15,1,0,5.0,1,Computer Science,Fall 2024
101504,18.9,0.96,3.1,3.67,78.7,4.0,12,1,1,7.1,0,Business,Fall 2025
103469,9.2,0.865,11.6,2.84,,2.8,18,1,1,5.7,1,Engineering,Fall 2024
114161,1.9,0.214,4.2,2.29,43.9,2.18,18,0,0,4.1,1,Nursing,Fall 2025
107424,3.5,,5.6,2.67,52.9,2.35,12,0,1,0.3,0,CS,Fall 2024
106366,12.3,0.573,1.0,2.33,48.1,2.71,12,1,0,16.6,1,Nursing,Fall 2025
111741,8.0,0.493,4.7,2.07,41.1,2.33,15,0,0,2.6,1,Nursing, fall 2025 
103535,5.5,0.543,18.4,2.58,54.8,2.84,15,1,1,6.9,0,Biology,Fall 2025
102160,4.1,0.837,0.4,3.14,68.3,3.01,12,0,0,0.6,1,Psych,Fall 2025
108276,10.7,0.848,0.0,3.27,67.5,3.47,12,0,0,2.2,0,Biology,Fall 2025
105607,9.6,0.615,2.7,3.19,76.6,3.52,18,1,0,3.7,0,Business Admin,Spring 2025
114613,11.5,0.639,11.5,2.88,57.3,3.04,15,1,0,6.1,1,Psychology,Fall 2024
101552,9.0,0.852,7.1,3.56,71.8,3.87,18,0,0,6.6,0,History,Spring 2025
100076,11.0,0.835,4.7,3.07,78.3,3.39,15,0,0,2.8,0,CS,Fall 2024
108191,5.2,0.828,2.8,3.17,66.6,3.81,15,1,1,2.0,0,Engineering,Fall 2024
113721,10.4,0.9,0.8,3.82,76.1,3.48,18,1,0,4.1,0,History,Fall 2024
114090,0.7,0.31,5.3,1.92,33.7,1.77,15,0,0,1.3,1,Engineering,Spring 2025
112688,11.4,0.689,2.4,2.1,62.6,3.15,15,0,0,1.7,0,BUS,Spring 2025
111284,10.0,0.704,6.3,3.63,75.5,3.72,15,1,1,5.3,0,Engineering,Spring 2025
103957,9.6,0.549,1.2,2.5,58.0,2.71,9,1,1,7.3,1,Nursing,Spring 2025
112689,9.0,0.788,4.4,3.33,69.2,3.32,15,1,0,28.1,0,Engineering,Spring 2025
103499,3.1,0.52,2.4,2.37,45.5,,15,0,1,19.7,0,History,Fall 2024
101079,13.5,0.918,0.0,3.7,85.5,3.84,15,1,0,7.3,0,Biology,Spring 2025
107274,4.4,0.876,1.5,3.52,76.6,3.35,6,1,1,3.6,0,Engineering,Fall 2025
103914,11.7,0.61,2.4,2.64,61.0,3.04,15,0,0,5.1,0,Business Admin,Fall 2025
104943,4.4,0.654,3.0,2.35,47.5,2.48,9,1,1,4.2,0,computer science,Fall 2024
108974,8.9,0.809,0.5,3.22,64.0,3.33,12,0,0,4.0,0,Comp Sci,Spring 2025
114216,4.7,0.652,0.7,2.82,49.7,2.82,12,0,1,8.9,1,History,Fall 2025
114099,6.4,0.732,0.0,3.0,66.3,3.48,9,1,0,7.1,0,History,Spring 2025
113465,2.2,0.265,1.8,2.31,38.7,2.29,18,1,0,,0,Comp Sci,Fall 2024
112506,10.9,,0.6,2.66,53.0,3.08,12,0,1,8.5,0,Engineering,Spring 2025
103513,2.4,,2.2,2.03,31.1,2.39,15,1,1,3.7,1,Biology,Fall 2024
